0;FRIENDS OF SUZY GLOWIAK
608;JOE MORELLE FOR CONGRESS
609;JAMES WALKINSHAW FOR BRADDOCK SUPERVISOR
610;Cink, s.r.o.
611;DSCC & DONNELLY FOR INDIANA
612;TESSIO LABS
613;Dansk Folkeparti Hørsholm
614;WOMEN-VOTE
615;VAN TAYLOR CAMPAIGN
616;MANHATTAN INSTITUTE FOR POLICY RESEARCH, INC.
617;IMPRESSADS MARKETING SOLUTIONS PRIVATE LIMITED
618;LAUREN BAER FOR CONGRESS
619;CITIZENS FOR TURNER
620;Harshnath Human Services Private ltd.
621;MIKE BOST FOR CONGRESS COMMITTEE
622;FRIENDS OF BEN MCADAMS
623;SUSAN WILD FOR CONGRESS
624;Ingrida Šimonyt?
625;CONOR LAMB FOR CONGRESS
626;ELISSA SLOTKIN FOR CONGRESS
627;Open Vld
628;TEXAS DEMOCRATIC PARTY
629;Piraattipuolue r.p.
630;ENDEAVOR MEDIA GROUP, LLC
631;?????? ???????
632;TED CRUZ FOR SENATE
633;CALIFORNIA REPUBLICAN PARTY FEDERAL ACCT.
634;Venstre Mariagerfjord
635;COTTON FOR SENATE
636;ROONEY FOR CONGRESS
637;SUOZZI FOR CONGRESS
638;JOAN GREENE FOR CONGRESS
639;Ob?anská demokratická strana
640;PLANNED PARENTHOOD VOTES
641;JUDICIAL WATCH INC
642;KKW Lewica Razem – Razem, Unia Pracy, RSS
643;?????????? ?????????? ?? ?????
644;END CITIZENS UNITED
645;Better Colorado Now
646;GUMBO PAC
647;Merako Media Pvt Ltd
648;KENTUCKY OPPORTUNITY COALITION, INC.
649;pracharnama media pvt ltd
650;FREEDOM PARTNERS ACTION FUND, INC.
651;UNIDAS PODEMOS - IZQUIERDA UNIDA - EQUO
652;Alternative für Deutschland
653;STEPHENSON FOR HOUSE
654;KEN CALVERT FOR CONGRESS COMMITTEE
655;Aditya Kushwaha
656;EQUALITY PAC
657;Momentum Mozgalom
658;BERNIE 2020
659;FRIENDS OF ANDREW YANG
660;DIANE BLACK FOR GOVERNOR
661;FRIENDS OF HAGEDORN
662;Ob?anska demokraticka strana
663;COMMITTEE TO ELECT JEFF BURKHART
664;Socialni demokrati - SD
665;MARSHA FOR SENATE
666;Darbo partija
667;MOVEON.ORG POLITICAL ACTION
668;TEXANS FOR DAN PATRICK
669;PA VALUES
670;BRENDAN KELLY FOR SOUTHERN ILLINOIS
671;JANET NGUYEN FOR SENATE 2018
672;Rumilus Design Oy
673;THE COMMITTEE TO ELECT AYANNA PRESSLEY
674;MONTANA REPUBLICAN STATE CENTRAL COMMITTEE
675;KAINE FOR VIRGINIA
676;BIPARTISAN POLICY CENTER INC
677;OBY?AJNÍ ?UDIA a nezávislé osobnosti (O?ANO)
678;WALBERG FOR CONGRESS
679;WOMEN VOTE!
680;PATIENTS FOR AFFORDABLE DRUGS NOW
681;NANCY PELOSI FOR CONGRESS
682;DAN FOR COLORADO
683;AMY FOR AMERICA
684;MCKAYLA WILKES FOR CONGRESS
685;SoftCream Longina ?niecikowska BAre?ska
686;COMMITTEE FOR PEACE, JUSTICE, AND MIKE GRAVEL
687;COMMITTEE TO ELECT STEVE WATKINS
688;DANIEL WEBSTER FOR CONGRESS
689;Fratelli d'Italia Centrodestra Nazionale
690;KYLE CANADAY
691;DEMOCRATS.COM
692;Dumio Web Srl
693;WILLIAM DOUGLAS
694;MONTANANS FOR TESTER
695;VALERIE PLAME FOR CONGRESS
696;Yuvajana Sramika Rythu Congress Party
697;314 ACTION FUND
698;WOMEN VOTE!
699;ALLIANCE FOR A BETTER MINNESOTA
700;BILL FLORES FOR CONGRESS
701;?????? ????? ?????? (?.??.?)
702;SENATE MAJORITY FUND
703;American Conservative Union
704;CASTRO FOR CONGRESS
705;PROGRESSIVE TURNOUT PROJECT
706;VALENCIA PUBLITRADE E.E.
707;Popolari per l'Italia
708;FRIENDS OF LUCY MCBATH INC.
709;NEAL SIMON FOR U.S. SENATE
710;INSLEE FOR AMERICA
711;ROB BISHOP FOR CONGRESS
712;Julie Johnson for Texas
713;ANGUS KING FOR US SENATE CAMPAIGN
714;VOICE BIG LLC
715;Tampereen Vihreät ry
716;Det Konservative Folkeparti
717;MISSISSIPPI REPUBLICAN PARTY
718;MARY BARZEE FLORES FOR CONGRESS
719;DOUG JONES FOR SENATE COMMITTEE
720;KOPSER FOR CONGRESS
721;BENNET FOR COLORADO
722;CITYBOARD MEDIA SPÓ?KA Z OGRANICZON? ODPOWIEDZIALNO?CI?
723;GIDDY UP PAC
724;ACCOUNTABLE NEW YORK, INC.
725;DUFFY FOR WISCONSIN
726;Marea Atlántica
727;CHELE FARLEY FOR CONGRESS INC.
728;OLSON FOR CONGRESS COMMITTEE
729;FLORIDA GROWN PAC
730;CLA, INC.
731;Nieuw-Vlaamse Alliantie
732;HUMAN RIGHTS CAMPAIGN PAC
733;EVERYTOWN FOR GUN SAFETY ACTION FUND, INC. PAC (EVERYTOWN PAC)
734;Jaskaran Dhillon
735;WE ARE GREAT AGAIN
736;KOHL VICTORY FUND
737;SCOTT PETERS FOR CONGRESS
738;TAMMY BALDWIN FOR SENATE
739;SPANBERGER FOR CONGRESS
740;KREMSA DIGITAL s.r.o.
741;"Nacion?l? apvien?ba ""Visu Latvijai!"" - ""T?vzemei un Br?v?bai/LNNK"""
742;SCALISE FOR CONGRESS
743;GREEN DAY, s.r.o
744;STITT FOR GOVERNOR 2018
745;AMERICANS FOR PROSPERITY ACTION INC
746;MARTIN HEINRICH FOR SENATE
747;HARRIS COUNTY REPUBLICAN PARTY
748;KATIE ARRINGTON FOR CONGRESS
749;BRIGHT FOR CONGRESS
750;KUSTER FOR CONGRESS, INC
751;Petteri Rädyn tukiyhdistys ry
752;AMERICA FIRST POLICIES INC.
753;HS Media & Publications
754;FRIENDS OF DR RALPH ABRAHAM
755;Hrvatska demokratska zajednica
756;AMERICAN CIVIL LIBERTIES UNION, INC
757;HARRY FOR CT INC.
758;REPUBLICAN STATE LEADERSHIP COMMITTEE - JUDICIAL FAIRNESS  INITIATIVE
759;?????????? ????? ??????????? ???? (????)
760;RANDY BRYCE FOR CONGRESS
761;AMERICAN HOSPITAL ASSOCIATION PAC
762;DANIEL WEBSTER FOR CONGRESS
763;ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE  (ABC PAC)
764;COMMUNITY ISSUES PROJECT
765;THERESA GREENFIELD FOR IOWA, INC.
766;XOCHITL FOR NEW MEXICO
767;ENTUSIASMO Y MUCHO VALOR, S.L.U.
768;MISSOURI RISING ACTION
769;COLORADO REPUBLICAN COMMITTEE
770;SCHOLTEN4IOWA CAMPAIGN COMMITTEE
771;Avante La Laguna
772;Zephyr for New York
773;KEVIN ABEL FOR CONGRESS, INC.
774;YJL MEDIA LLC
775;CONSERVATIVE TRIUMPH FUND
776;Data Targeting, Inc.
777;SINEMA FOR ARIZONA
778;MONOCLE CONSULTING LLC
779;RECRUE MEDIA, LLC
780;Venstre Egedalkreds
781;JON HOADLEY FOR CONGRESS
782;FRIENDS OF JERRED TAYLOR
783;Suomen Keskusta r.p.
784;DIGICO LLC
785;Antikorupcija-platforma za borbu protiv korupcije
786;SOCIALWAY ESERVICES LTD
787;MONTANA NATIVE VOTE
788;Slovenská ?udová strana Andreja Hlinku
789;CFG Action Montana
790;HOUSE REPUBLICAN CAMPAIGN COMMITTEE INC
791;PETE STAUBER FOR CONGRESS VOLUNTEER COMMITTEE
792;SABER COMMUNICATIONS INC
793;TRADE WORKS FOR AMERICA
794;AMY MCGRATH FOR CONGRESS
795;NC 8TH DISTRICT DEC
796;STEWART FOR SENATE INC
797;Karl Dean for Governor
798;WENDYROGERS.ORG
799;KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI
800;UPTON FOR ALL OF US
801;MJ FOR TEXAS
802;Nye Borgerlige
803;LEA MARQUEZ PETERSON FOR CONGRESS
804;?? ?????????? ????? ???
805;Apurv Modi
806;GROWTH ENERGY
807;COR STRATEGIES, INC
808;JESSICA CISNEROS FOR CONGRESS
809;MORRISEY FOR SENATE INC
810;BETSY RADER FOR CONGRESS
811;Girish Shet
812;BURCHETT FOR CONGRESS
813;CDA Doetinchem
814;GREG PENCE FOR CONGRESS
815;JOSH HAWLEY FOR SENATE
816;Rameshkumar
817;ARTHUR S BROWN II
818;COMMITTEE TO ELECT JARED GOLDEN
819;DEBBIE FOR CONGRESS
820;HENRY MCMASTER FOR GOVERNOR
821;SPD
822;ALLIANCE DES SOCIALISTES ET DEMOCRATES AU PARLEMENT EUROPEEN
823;PATRIOTS FOR PERRY
824;SANBORN FOR NEW HAMPSHIRE
825;SLEED
826;NATIONAL SECURITY ACTION
827;CATHY FOR CONGRESS
828;COMMITTEE TO ELECT JEFF BALLINGER TO THE U S CONGRESS
829;INNOVATIONWEB S.r.l.
830;STEPHANIE MURPHY FOR CONGRESS
831;MAJORITY FORWARD
832;COLIN ALLRED FOR CONGRESS
833;AMERICA FIRST ACTION, INC.
834;CHRISTIANS UNITED FOR ISRAEL ACTION FUND
835;CONNOLLY FOR CONGRESS
836;SMP
837;BE A HERO PAC
838;SODERBERG FOR CONGRESS
839;Strana nezávislosti ?eské republiky
840;FRIENDS OF CHRIS MURPHY
841;ROBERT CROOK FOR CONGRESS
842;DAVID MAC MCCALLISTER CAMPAIGN
843;JOHN WALSH FOR COLORADO
844;Atrey Sati
845;Ethinos Digital Marketing Private Limited
846;NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE
847;REPUBLICAN PARTY OF FLORIDA
848;CONGRESSIONAL LEADERSHIP FUND
849;AMERICA FIRST POLICIES INC.
850;KULKARNI FOR CONGRESS
851;Asbl Fonsoc
852;SERVE AMERICA PAC
853;Committee to Elect Christopher Comden
854;COX FOR GOVERNOR 2018 INC
855;NORTH CAROLINA DEMOCRATIC PARTY - FEDERAL
856;ENVIRONMENTAL DEFENSE ACTION FUND
857;Jaun? konservat?v? partija
858;ELECT CAROLYN LONG
859;CORT VANOSTRAN FOR CONGRESS
860;DR. RAUL RUIZ FOR CONGRESS
861;CORY GARDNER FOR SENATE
862;Future Innovation SRL
863;RITA HART FOR IOWA INC
864;MAHONY FOR U.S. SENATE
865;FRIENDS OF MARK WARNER
866;FLIC VOTES, INC
867;Partido Socialista Obrero Español de Castilla y León
868;TRANSPARENCY IN GOVERNMENT PAC
869;Det Konservative Folkeparti i Frederiksberg Kommune
870;TALLER DE IDEAS PARA LA RED SL
871;JULIA BROWNLEY FOR CONGRESS
872;SAM GRAVES VICTORY FUND
873;MARK DESAULNIER FOR CONGRESS
874;Arun Kumar Sharma
875;DAN NEWHOUSE FOR CONGRESS
876;LASHAR FOR CONGRESS
877;DONNA SHALALA FOR CONGRESS
878;TRACON DIGITAL
879;MCSHANE LLC
880;JEFFRIES FOR CONGRESS
881;FREEDOMWORKS FOR AMERICA
882;JEFF MERKLEY FOR OREGON
883;HUDSON FOR CONGRESS
884;SPORTS AND CUSTOM TEES INC
885;CENTERPARTIETS RIKSORGANISATION
886;JERRY CARL FOR CONGRESS
887;WARREN FOR PRESIDENT
888;Avante Comunicación SL
889;THE OAKLAND FUND
890;CALIFORNIA MODERATE VOICES
891;DIE LINKE
892;IAN TODD FOR CONGRESS
893;TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE
894;Väli-Suomen Voima ry
895;SEAN FLYNN FOR CONGRESS
896;Fuse Votes
897;PRAMILA FOR CONGRESS
898;REX HIME FOR SENATE 2020
899;DIEHL FOR US SENATE
900;TRAUNER FOR THE PEOPLE OF WYOMING
901;COALICION CANARIA
902;Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI
903;BILL SCHUETTE FOR GOVERNOR
904;LAUREN UNDERWOOD FOR CONGRESS
905;FRIENDS OF DENVER RIGGLEMAN, INC.
906;GREG FOR MONTANA
907;JONI'S ROAST AND RIDE
908;DUFFY FOR WISCONSIN
909;Kansas Republican Party
910;NEXTGEN CLIMATE ACTION COMMITTEE
911;FEINSTEIN FOR SENATE 2018
912;FRIENDS OF JOHN BARRASSO
913;BETO FOR TEXAS
914;FLORIDA DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE
915;Let's do it media SRL
916;RE-ELECT MCGOVERN COMMITTEE
917;STEVE DAINES FOR MONTANA
918;DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE
919;EVOLVEDREAMSOFT SRL
920;JULIAN FOR THE FUTURE
921;CUMMINGS FOR CONGRESS CAMPAIGN COMMITTEE
922;MARIAH PHILLIPS FOR CONGRESS
923;TERESA TOMLINSON FOR SENATE
924;Randy Boyd for Governor
925;MISSOURI RISING
926;MIKE BRAUN FOR INDIANA
927;FRIENDS OF KWAME RAOUL
928;RENACCI FOR SENATE
929;SMART MEDIA, LLC
930;BUILD THE WALL POLITICAL ACTION COMMITTEE
931;SPD Landesverband Niedersachsen
932;SCOTT WALLACE FOR CONGRESS
933;Bündnis 90/Die Grünen Landesverband RLP
934;SCHATZ FOR SENATE
935;WEXTON FOR CONGRESS
936;DEB FISCHER FOR US SENATE INC
937;OYSTER HELLAS ??????????? ???????? ????????????? ????????
938;KAMALA HARRIS FOR THE PEOPLE
939;SIXTEEN THIRTY FUND
940;FRIENDS OF DICK DURBIN COMMITTEE
941;EWERT FOR CONGRESS
942;HICKENLOOPER 2020
943;SWEET FOR SENATE
944;BERGMANFORCONGRESS
945;TREY FOR CONGRESS
946;HEWITT CAMPAIGNS INC
947;DEVIN NUNES CAMPAIGN COMMITTEE
948;COLORADANS FOR FAIRNESS
949;???????? ?? ????????
950;Start Business Hellas Single Member P.C.
951;RON NIRENBERG CAMPAIGN
952;ASCENSION MARKETING GROUP, INC.
953;Komitet Wyborczy Wyborców Kukiz'15
954;ANN WAGNER FOR CONGRESS
955;MAGGIE TOULOUSE OLIVER FOR SENATE
956;KATKO FOR CONGRESS
957;Lietuvos socaldemokrat? darbo partija
958;New Mexicans for Michelle, Inc.
959;CARE ACTION NOW INC
960;LENA FOR CONGRESS
961;DON BACON FOR CONGRESS
962;FRIENDS OF MIKE LEE INC
963;THAD FOR CT TREASURER
964;TOM MACARTHUR FOR CONGRESS INC.
965;UNIDAS PODEMOS CAMBIAR EUROPA
966;?????? ???????????????? ????
967;JOHN JAMES FOR SENATE INC
968;Sozialdemokratische Partei Österreichs (SPÖ)
969;INTEGRITY NJ
970;Flamesite s.r.o.
971;POLITICAL MEDIA, INC.
972;REPUBLICAN PARTY OF TEXAS
973;PRIORITIES USA ACTION
974;MARCHEWKOWE STUDIO Tomasz Zwoli?ski
975;mmb media agentur d.o.o.
976;Liberaalipuolue - Vapaus valita r.p.
977;ROB WOODALL FOR CONGRESS
978;Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.
979;SME RODINA - Boris Kollár
980;BUCK FOR COLORADO
981;COMMITTEE TO ELECT ENOCH
982;ROMANOFF FOR COLORADO
983;MAJORITY FORWARD
984;GAYNOR FOR SECRETARY OF STATE, LLC
985;CHRIS COONS FOR DELAWARE
986;Mediabrands Digital OÜ
987;PLANNED PARENTHOOD ADVOCATES OF WISCONSIN INC
988;PINGREE FOR CONGRESS
989;LCV VICTORY FUND
990;EMPOWERING WELLNESS INC.
991;????????? ????????
992;TEXANS FOR SENATOR JOHN CORNYN INC
993;REFORMING AMERICAS TAXES EQUITABLY
994;ELLISON FOR ATTORNEY GENERAL
995;SIERRA CLUB
996;LATINO VICTORY FUND
997;Perussuomalaiset r.p., Sannfinländarna r.p.
998;CELESTE CAIRNS FOR CONGRESS
999;VAL DEMINGS FOR CONGRESS
1000;NEW DAY MEDIA SERVICES, LLC
1001;KINZINGER FOR CONGRESS
1002;High Ground Political Fund
1003;Bharatiya Janata Party
1004;STEIL FOR WISCONSIN, INC.
1005;POR UN MUNDO MÁS JUSTO
1006;AMERICANS FOR POLICE AND TROOPER SAFETY
1007;DR KIM SCHRIER FOR CONGRESS
1008;YOUNG KIM FOR CONGRESS
1009;Unitas
1010;TURPIN FOR SENATE
1011;PRIORITIES USA
1012;Bell Media, LLC
1013;TULSI FOR HAWAI'I
1014;Sociowash
1015;SOUTH CAROLINA SENATE REPUBLICAN CAUCUS
1016;REPUBLICAN PARTY OF IOWA
1017;COBOLT, s.r.o.
1018;Hindsoft Technology Pvt Ltd
1019;BERWICK TECH PRIVATE LIMITED
1020;Guild King Pvt Ltd
1021;YOUGOV AMERICA INC.
1022;Eesti Reformierakond
1023;ALLIANCE FOR A BETTER MINNESOTA ACTION FUND
1024;Digitant Consulting Pvt Ltd
1025;KIM REYNOLDS FOR IOWA
1026;ZELDIN FOR CONGRESS
1027;RankUp Robert Anacki
1028;AMERICAN VALUES PAC INC.
1029;BETSY DIRKSEN LONDRIGAN FOR CONGRESS
1030;JAIME FOR CONGRESS
1031;CITIZENS FOR RESPONSIBLE ENERGY SOLUTIONS INC.
1032;INDIANA DEMOCRATIC PARTY
1033;WEST VIRGINIAS FUTURE PAC
1034;BIDEN FOR PRESIDENT
1035;PERLMUTTER FOR CONGRESS
1036;Socialdemokratiet Sønderborg kreds
1037;CALIFORNIA REAL ESTATE POLITICAL ACTION COMMITTEE/FEDERAL -  CALIFORNIA ASSOCIATION OF REALTORS
1038;"MARKEY COMMITTEE; THE"
1039;GREEN DAY, s. r. o.
1040;KRISTI FOR CONGRESS
1041;FRIENDS OF MARIA
1042;NEW GEN PUBLISHING SRL
1043;NEWSOM FOR CALIFORNIA GOVERNOR 2018
1044;UNIDAS PODEMOS IZQUIERDA UNIDA MADRID EN PIE
1045;FRIENDS OF RENEE HOAGENSON
1046;ANDY BARR FOR CONGRESS, INC.
1047;NATIONAL ASSOCIATION FOR GUN RIGHTS INC PAC
1048;?eská Produk?ní Social Media s.r.o.
1049;DOPRAVA
1050;Semcasting, INC.
1051;HOLDEN 2018
1052;LISA BROWN FOR CONGRESS
1053;KATIE HILL FOR CONGRESS
1054;DIGITAL COMMUNICATIONS LLC
1055;HLAS ?UDU
1056;MARK HARRIS FOR CONGRESS
1057;VALADAO FOR CONGRESS
1058;BOB HUGIN FOR SENATE INC
1059;COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS
1060;NATIONAL ASSOCIATION OF HOME BUILDERS
1061;MICK RICH FOR US SENATE
1062;PLANNED PARENTHOOD VOTES OHIO
1063;FRIENDS OF SHERROD BROWN
1064;Párbeszéd Magyarországért
1065;45COMMITTEE INC.
1066;REPUBLICAN PARTY OF WISCONSIN
1067;CREDIT UNION NATIONAL ASSOCIATION, INC.
1068;LOU BARLETTA FOR SENATE
1069;FRIENDS OF MAZIE HIRONO
1070;Pirkanmaan Kokoomus ry
1071;Democratic Party of Illinois
1072;HERN FOR CONGRESS
1073;VidiSoule Media PVT LTD
1074;MARYOTT FOR CONGRESS
1075;CINDY HYDE-SMITH FOR US SENATE
1076;FUTURE FORWARD USA ACTION
1077;DODSON FOR SENATE-WYOMING FIRST INC
1078;AMERISOFT SRL
1079;MAX ROSE FOR CONGRESS
1080;SCOTT TAYLOR FOR CONGRESS
1081;SCOTT WAGNER FOR GOVERNOR
1082;GEORGE FRANKLIN FOR CONGRESS
1083;VALOR PAC
1084;Rahul Khadia
1085;GLISSON FOR CONGRESS
1086;RICK NEAL FOR CONGRESS
1087;RUFUS GIFFORD FOR CONGRESS
1088;YOUNG KIM FOR CONGRESS
1089;DE BLASIO 2020
1090;BIG GAME FOREVER
1091;EVERYTOWN FOR GUN SAFETY ACTION FUND
1092;DR JOHN JOYCE FOR CONGRESS
1093;TEDESCHI FOR CONGRESS
1094;RICHARD BEW FOR CONGRESS
1095;JESSE COLVIN FOR CONGRESS
1096;CORY 2020
1097;Sotsiaaldemokraatlik Erakond
1098;MICHELLE STEEL FOR CONGRESS
1099;TEXAS DEMOCRATIC PARTY
1100;Silveredge Technologies Pvt. Ltd.
1101;Conservation Law Foundation, Inc
1102;SNAGA - Stranka narodnog i gra?anskog aktivizma
1103;ANDY KIM FOR CONGRESS
1104;RICK SCOTT FOR FLORIDA
1105;AFTAB FOR OHIO
1106;SHARICE FOR CONGRESS
1107;HARLEY ROUDA FOR CONGRESS
1108;RICK GREEN FOR CONGRESS
1109;EYWA MEDIA INNOVATIONS PRIVATE LTD
1110;DENHAM FOR CONGRESS
1111;FRED KELLER FOR CONGRESS
1112;MATT HAGGMAN FOR CONGRESS
1113;UNION OF CONCERNED SCIENTISTS. INC
1114;Inside Out Consulting LLC
1115;CDU Christlich Demokratische Union
1116;STU LOUREY FOR SENATE VOLUNTEER COMMITTEE
1117;FRIENDS OF CHRIS SMITH
1118;CALIFORNIA DEMOCRATIC PARTY
1119;PEOPLE FOR PATTY MURRAY
1120;BRIAN BURLEY
1121;JEFF GREENE FOR GOVERNOR
1122;LEAH FOR SENATE
1123;Liberal Alliance Djursland
1124;MARK KELLY FOR SENATE
1125;OUR REVOLUTION PAC
1126;Prime Digital Kamil Michalski Business Consulting
1127;CLUB FOR GROWTH ACTION
1128;PETE FOR AMERICA, INC
1129;ANDREW LEARNED FOR CONGRESS
1130;BRIAN FITZPATRICK FOR CONGRESS
1131;SF - Socialistisk Folkeparti
1132;TONY FOR WISCONSIN
1133;GLENN GROTHMAN FOR CONGRESS
1134;BEN BULLOCK FOR CONGRESS, INC.
1135;HIRAL FOR CONGRESS
1136;CRAMER FOR SENATE
1137;MIKE LEVIN FOR CONGRESS
1138;HALEY STEVENS FOR CONGRESS
1139;RED SHARK DIGITAL
1140;MATT BEVIN FOR KY
1141;MONIQUE FOR NYC
1142;SPALDING GROUP INC
1143;LIV COLEMAN CAMPAIGN
1144;Maria Spyraki
1145;Kathy Knecht Committee to Elect for Senate LD21
1146;Tanuj Punia
1147;Demokratikus Koalíció
1148;FRIENDS OF RON DESANTIS
1149;Trendmark
1150;CAMPAIGN PRECISION LLC
1151;RTBIQ, INC
1152;BFA
1153;TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT
1154;EDDIE SMITH CAMPAIGN TO ELECT
1155;EDDIE RISPONE FOR GOVERNOR LLC
1156;O'CONNOR FOR CONGRESS
1157;DAVID TRONE FOR CONGRESS, INC
1158;Competitive Edge Digital Ltd
1159;GIANFORTE VICTORY FUND
1160;WALORSKI FOR CONGRESS INC
1161;AUREANS ANALYTICS PRIVATE LIMITED
1162;FRIENDS OF DANA BALTER
1163;CLARKE TUCKER FOR CONGRESS
1164;Työlinjalla ry
1165;LOEBSACK FOR CONGRESS
1166;PRIORITIES USA ACTION & HOUSE MAJORITY PAC
1167;DINO FOR CONGRESS
1168;Sozialdemokratische Partei Österreich
1169;HOMRICH FOR CONGRESS
1170;MARCO RUBIO FOR SENATE
1171;Liberal Alliances Folketingsgruppe
1172;Michael Aastrup Jensen
1173;ANDREW JANZ FOR CONGRESS
1174;US HOUSE OF REPRESENTATIVES
1175;AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)
1176;COMMITTEE TO ELECT MORGAN FOR MICHIGAN
1177;TEXANS ARE
1178;FTC PAC
1179;KLOBUCHAR FOR MINNESOTA
1180;FRIENDS OF TINA RAMIREZ, INC.
1181;WALDEN FOR CONGRESS
1182;Svenska Kvinnoförbundet i Sörnäs rf
1183;CLUB FOR GROWTH
1184;VOTEFOUNDATION INC
1185;MARK GREEN FOR CONGRESS
1186;ENVIRONMENTAL DEFENSE ACTION FUND
1187;MARIANNE WILLIAMSON FOR PRESIDENT
1188;BEN SASSE FOR US SENATE INC
1189;ALASKANS FOR DAN SULLIVAN
1190;METOO OHIO
1191;RO FOR CONGRESS INC
1192;PEOPLE OVER POLITICS
